,step,value,seed,curve_id
480,15.996928,1.53500000001082,8,Tennis
481,16.210944,1.53483870969184,8,Tennis
482,16.41984,1.53483870969184,8,Tennis
483,16.590848,1.53483870969184,8,Tennis
484,16.805888,1.53483870969184,8,Tennis
485,16.995328,1.53483870969184,8,Tennis
486,17.200128,1.53483870969184,8,Tennis
487,17.390592,1.53467741937286,8,Tennis
488,17.590272,1.53451612905389,8,Tennis
489,17.82272,1.53435483873491,8,Tennis
490,18.021376,1.53419354841594,8,Tennis
491,18.203648,1.53435483873491,8,Tennis
492,18.408448,1.53451612905389,8,Tennis
493,18.596864,1.53467741937286,8,Tennis
494,18.787328,1.53483870969184,8,Tennis
495,18.99008,1.53483870969184,8,Tennis
496,19.1744,1.53483870969184,8,Tennis
497,19.360768,1.53483870969184,8,Tennis
498,19.555328,1.53483870969184,8,Tennis
499,19.781632,1.53483870969184,8,Tennis
500,0.01536,-0.0129032258064516,0,Tennis
501,0.234496,-0.0101382470900012,0,Tennis
502,0.428032,0.0464436192666331,0,Tennis
503,0.643072,0.0955365273260302,0,Tennis
504,0.84992,0.185654289491715,0,Tennis
505,1.027072,0.289905597317603,0,Tennis
506,1.222656,0.366826937275548,0,Tennis
507,1.415168,0.442432206676852,0,Tennis
508,1.60768,0.512746844753142,0,Tennis
509,1.782784,0.581145305018271,0,Tennis
510,1.973248,0.65803180509998,0,Tennis
511,2.174976,0.745754983348231,0,Tennis
512,2.381824,0.843064511206842,0,Tennis
513,2.5856,0.957741932715139,0,Tennis
514,2.817024,1.07693547894878,0,Tennis
515,3.03104,1.17967741258683,0,Tennis
516,3.243008,1.26758064685329,0,Tennis
517,3.444736,1.3362903221961,0,Tennis
518,3.633152,1.38629032450338,0,Tennis
519,3.82464,1.43790322705623,0,Tennis
520,4.0192,1.47532258081821,0,Tennis
521,4.192256,1.49758064573811,0,Tennis
522,4.3776,1.51000000026918,0,Tennis
523,4.584448,1.50516129088017,0,Tennis
524,4.799488,1.49483871046574,0,Tennis
525,4.974592,1.4841935492331,0,Tennis
526,5.158912,1.47419354915619,0,Tennis
527,5.379072,1.46209677496264,0,Tennis
528,5.572608,1.45387096866485,0,Tennis
529,5.771264,1.44935484009404,0,Tennis
530,5.962752,1.44532258202953,0,Tennis
531,6.163456,1.44516129186077,0,Tennis
532,6.350848,1.44532258202953,0,Tennis
533,6.577152,1.44596774270458,0,Tennis
534,6.777856,1.44951613026281,0,Tennis
535,6.992896,1.4554838722752,0,Tennis
536,7.174144,1.46193548479388,0,Tennis
537,7.378944,1.47225806520831,0,Tennis
538,7.581696,1.48241935449262,0,Tennis
539,7.774208,1.49241935408884,0,Tennis
540,7.989248,1.50419354794487,0,Tennis
541,8.190976,1.51354838710639,0,Tennis
542,8.393728,1.52016129051485,0,Tennis
543,8.595456,1.52451612915724,0,Tennis
544,8.79616,1.52645161286477,0,Tennis
545,9.003008,1.52645161286477,0,Tennis
546,9.204736,1.52645161286477,0,Tennis
547,9.402368,1.52645161286477,0,Tennis
548,9.598976,1.52645161286477,0,Tennis
549,9.778176,1.52645161286477,0,Tennis
550,9.961472,1.52661290327387,0,Tennis
551,10.151936,1.52693548397191,0,Tennis
552,10.355712,1.52741935495888,0,Tennis
553,10.551296,1.52854838722175,0,Tennis
554,10.775552,1.53016129038146,0,Tennis
555,10.954752,1.53161290325224,0,Tennis
556,11.163648,1.53306451615307,0,Tennis
557,11.3664,1.53354838714004,0,Tennis
558,11.564032,1.53338709682106,0,Tennis
559,11.767808,1.53322580650208,0,Tennis
560,11.983872,1.53290322586413,0,Tennis
561,12.19072,1.53290322586413,0,Tennis
562,12.370944,1.53290322586413,0,Tennis
563,12.571648,1.53290322586413,0,Tennis
564,12.762112,1.53306451618311,0,Tennis
565,12.952576,1.53338709682106,0,Tennis
566,13.180928,1.53370967745901,0,Tennis
567,13.401088,1.53403225809696,0,Tennis
