step,train/clip_range
4851712,0.051493119448423386
4852736,0.051482878625392914
4853760,0.05147264152765274
4854784,0.05146240070462227
4855808,0.0514521598815918
4856832,0.051441919058561325
4857856,0.05143167823553085
4858880,0.05142144113779068
4859904,0.05141120031476021
4860928,0.051400959491729736
4861952,0.051390718668699265
4862976,0.05138048157095909
4864000,0.05137024074792862
4865024,0.05135999992489815
4866048,0.051349759101867676
4867072,0.051339518278837204
4868096,0.05132928118109703
4869120,0.05131904035806656
4870144,0.05130879953503609
4871168,0.051298558712005615
4872192,0.05128832161426544
4873216,0.05127808079123497
4874240,0.0512678399682045
4875264,0.051257599145174026
4876288,0.051247358322143555
4877312,0.05123712122440338
4878336,0.05122688040137291
4879360,0.05121663957834244
4880384,0.051206398755311966
4881408,0.05119616165757179
4882432,0.05118592083454132
4883456,0.05117568001151085
4884480,0.05116543918848038
4885504,0.051155198365449905
4886528,0.05114496126770973
4887552,0.05113472044467926
4888576,0.05112447962164879
4889600,0.05111423879861832
4890624,0.05110400170087814
4891648,0.05109376087784767
4892672,0.0510835200548172
4893696,0.05107327923178673
4894720,0.051063038408756256
4895744,0.05105280131101608
4896768,0.05104256048798561
4897792,0.05103231966495514
4898816,0.05102207884192467
4899840,0.051011841744184494
4900864,0.05100160092115402
4901888,0.05099136009812355
4902912,0.05098111927509308
4903936,0.05097087845206261
4904960,0.050960641354322433
4905984,0.05095040053129196
4907008,0.05094015970826149
4908032,0.05092991888523102
4909056,0.050919681787490845
4910080,0.05090944096446037
4911104,0.0508992001414299
4912128,0.05088895931839943
4913152,0.05087871849536896
4914176,0.050868481397628784
4915200,0.05085824057459831
4916224,0.05084799975156784
4917248,0.05083775892853737
4918272,0.050827521830797195
4919296,0.050817281007766724
4920320,0.05080704018473625
4921344,0.05079679936170578
4922368,0.05078655853867531
4923392,0.050776321440935135
4924416,0.05076608061790466
4925440,0.05075583979487419
4926464,0.05074559897184372
4927488,0.05073535814881325
4928512,0.050725121051073074
4929536,0.0507148802280426
4930560,0.05070463940501213
4931584,0.05069439858198166
4932608,0.050684161484241486
4933632,0.050673920661211014
4934656,0.05066367983818054
4935680,0.05065343901515007
4936704,0.0506431981921196
4937728,0.050632961094379425
4938752,0.05062272027134895
4939776,0.05061247944831848
4940800,0.05060223862528801
4941824,0.050592001527547836
4942848,0.050581760704517365
4943872,0.05057151988148689
4944896,0.05056127905845642
4945920,0.05055103823542595
4946944,0.050540801137685776
4947968,0.050530560314655304
4948992,0.05052031949162483
4950016,0.05051007866859436
4951040,0.05049984157085419
4952064,0.050489600747823715
4953088,0.05047935992479324
4954112,0.05046911910176277
4955136,0.0504588782787323
4956160,0.050448641180992126
4957184,0.050438400357961655
4958208,0.05042815953493118
4959232,0.05041791871190071
4960256,0.05040768161416054
4961280,0.050397440791130066
4962304,0.050387199968099594
4963328,0.05037695914506912
4964352,0.05036671832203865
4965376,0.05035648122429848
4966400,0.050346240401268005
4967424,0.050335999578237534
4968448,0.05032575875520706
4969472,0.05031552165746689
4970496,0.05030528083443642
4971520,0.050295040011405945
4972544,0.05028479918837547
4973568,0.050274558365345
4974592,0.05026432126760483
4975616,0.050254080444574356
4976640,0.050243839621543884
4977664,0.05023359879851341
4978688,0.05022336170077324
4979712,0.05021312087774277
4980736,0.050202880054712296
4981760,0.050192639231681824
4982784,0.05018239840865135
4983808,0.05017216131091118
4984832,0.05016192048788071
4985856,0.050151679664850235
4986880,0.05014143884181976
4987904,0.05013120174407959
4988928,0.05012096092104912
4989952,0.050110720098018646
4990976,0.050100479274988174
4992000,0.0500902384519577
4993024,0.05008000135421753
4994048,0.05006976053118706
4995072,0.050059519708156586
4996096,0.050049278885126114
4997120,0.05003904178738594
4998144,0.05002880096435547
4999168,0.050018560141325
5000000,0.050008319318294525
5001216,0.04999807849526405
5002240,0.04998784139752388
5003264,0.04997760057449341
5004288,0.049967359751462936
5005312,0.049957118928432465
5006336,0.04994688183069229
5007360,0.04993664100766182
5008384,0.04992640018463135
5009408,0.049916159361600876
5010432,0.049905918538570404
5011456,0.04989568144083023
5012480,0.04988544061779976
5013504,0.04987519979476929
5014528,0.049864958971738815
5015552,0.049854718148708344
5016576,0.04984448105096817
5017600,0.0498342402279377
5018624,0.04982399940490723
5019648,0.049813758581876755
5020672,0.04980352148413658
5021696,0.04979328066110611
5022720,0.04978303983807564
5023744,0.049772799015045166
5024768,0.049762558192014694
5025792,0.04975232109427452
5026816,0.04974208027124405
5027840,0.04973183944821358
5028864,0.049721598625183105
5029888,0.04971136152744293
5030912,0.04970112070441246
5031936,0.04969087988138199
5032960,0.04968063905835152
5033984,0.049670398235321045
5035008,0.04966016113758087
5036032,0.0496499203145504
5037056,0.04963967949151993
5038080,0.049629438668489456
5039104,0.04961920157074928
5040128,0.04960896074771881
5041152,0.04959871992468834
5042176,0.04958847910165787
5043200,0.049578238278627396
5044224,0.04956800118088722
5045248,0.04955776035785675
5046272,0.04954751953482628
5047296,0.04953727871179581
5048320,0.049527041614055634
5049344,0.04951680079102516
5050368,0.04950655996799469
5051392,0.04949631914496422
5052416,0.049486078321933746
5053440,0.04947584122419357
5054464,0.0494656004011631
5055488,0.04945535957813263
5056512,0.04944511875510216
5057536,0.049434881657361984
5058560,0.04942464083433151
5059584,0.04941440001130104
5060608,0.04940415918827057
5061632,0.0493939183652401
5062656,0.049383681267499924
5063680,0.04937344044446945
5064704,0.04936319962143898
5065728,0.04935295879840851
5066752,0.049342721700668335
5067776,0.04933248087763786
5068800,0.04932224005460739
5069824,0.04931199923157692
5070848,0.04930175840854645
5071872,0.049291521310806274
5072896,0.0492812804877758
5073920,0.04927103966474533
5074944,0.04926079884171486
5075968,0.049250561743974686
5076992,0.049240320920944214
5078016,0.04923008009791374
5079040,0.04921983927488327
5080064,0.0492095984518528
5081088,0.049199361354112625
5082112,0.04918912053108215
5083136,0.04917887970805168
5084160,0.04916863888502121
5085184,0.049158401787281036
5086208,0.049148160964250565
5087232,0.04913792014122009
5088256,0.04912767931818962
5089280,0.04911743849515915
5090304,0.049107201397418976
5091328,0.049096960574388504
5092352,0.04908671975135803
5093376,0.04907647892832756
5094400,0.04906624183058739
5095424,0.049056001007556915
5096448,0.049045760184526443
5097472,0.04903551936149597
5098496,0.0490252785384655
5099520,0.04901504144072533
5100544,0.049004800617694855
5101568,0.04899455979466438
5102592,0.04898431897163391
5103616,0.04897407814860344
5104640,0.048963841050863266
5105664,0.048953600227832794
5106688,0.04894335940480232
5107712,0.04893311858177185
5108736,0.04892288148403168
5109760,0.048912640661001205
5110784,0.048902399837970734
5111808,0.04889215901494026
5112832,0.04888191819190979
5113856,0.04887168109416962
5114880,0.048861440271139145
5115904,0.04885119944810867
5116928,0.0488409586250782
5117952,0.04883072152733803
5118976,0.048820480704307556
5120000,0.048810239881277084
5121024,0.04879999905824661
5122048,0.04878975823521614
5123072,0.04877952113747597
5124096,0.048769280314445496
5125120,0.048759039491415024
5126144,0.04874879866838455
5127168,0.04873856157064438
5128192,0.04872832074761391
5129216,0.048718079924583435
5130240,0.04870783910155296
5131264,0.04869759827852249
5132288,0.04868736118078232
5133312,0.048677120357751846
5134336,0.048666879534721375
5135360,0.0486566387116909
5136384,0.04864640161395073
5137408,0.04863616079092026
5138432,0.048625919967889786
5139456,0.048615679144859314
5140480,0.04860543832182884
5141504,0.04859520122408867
5142528,0.0485849604010582
5143552,0.048574719578027725
5144576,0.04856447875499725
5145600,0.04855424165725708
5146624,0.04854400083422661
5147648,0.048533760011196136
5148672,0.048523519188165665
5149696,0.04851327836513519
5150720,0.04850304126739502
5151744,0.04849280044436455
5152768,0.048482559621334076
5153792,0.048472318798303604
5154816,0.04846208170056343
5155840,0.04845184087753296
5156864,0.04844160005450249
5157888,0.048431359231472015
5158912,0.048421118408441544
5159936,0.04841088131070137
5160960,0.0484006404876709
5161984,0.04839039966464043
5163008,0.048380158841609955
5164032,0.04836992174386978
5165056,0.04835968092083931
5166080,0.04834944009780884
5167104,0.048339199274778366
5168128,0.048328958451747894
5169152,0.04831872135400772
5170176,0.04830848053097725
5171200,0.04829823970794678
5172224,0.048287998884916306
5173248,0.04827776178717613
5174272,0.04826752096414566
5175296,0.04825728014111519
5176320,0.04824703931808472
5177344,0.048236798495054245
5178368,0.04822656139731407
5179392,0.0482163205742836
5180416,0.04820607975125313
5181440,0.048195838928222656
5182464,0.04818560183048248
5183488,0.04817536100745201
5184512,0.04816512018442154
5185536,0.04815487936139107
5186560,0.048144638538360596
5187584,0.04813440144062042
5188608,0.04812416061758995
5189632,0.04811391979455948
5190656,0.04810367897152901
5191680,0.048093438148498535
5192704,0.04808320105075836
5193728,0.04807296022772789
5194752,0.04806271940469742
5195776,0.048052478581666946
5196800,0.04804224148392677
5197824,0.0480320006608963
5198848,0.04802175983786583
5199872,0.04801151901483536
5200000,0.048001278191804886
5201920,0.04799104109406471
5202944,0.04798080027103424
5203968,0.04797055944800377
5204992,0.0479603186249733
5206016,0.047950081527233124
5207040,0.04793984070420265
5208064,0.04792959988117218
5209088,0.04791935905814171
5210112,0.04790911823511124
5211136,0.04789888113737106
5212160,0.04788864031434059
5213184,0.04787839949131012
5214208,0.04786815866827965
5215232,0.047857921570539474
5216256,0.047847680747509
5217280,0.04783743992447853
5218304,0.04782719910144806
5219328,0.04781695827841759
5220352,0.047806721180677414
5221376,0.04779648035764694
5222400,0.04778623953461647
5223424,0.047775998711586
5224448,0.047765761613845825
5225472,0.04775552079081535
5226496,0.04774527996778488
5227520,0.04773503914475441
5228544,0.04772479832172394
5229568,0.047714561223983765
5230592,0.04770432040095329
5231616,0.04769407957792282
5232640,0.04768383875489235
5233664,0.047673601657152176
5234688,0.047663360834121704
5235712,0.04765312001109123
5236736,0.04764287918806076
5237760,0.04763263836503029
5238784,0.047622401267290115
5239808,0.047612160444259644
5240832,0.04760191962122917
5241856,0.0475916787981987
5242880,0.04758144170045853
5243904,0.047571200877428055
5244928,0.04756096005439758
5245952,0.04755071923136711
5246976,0.04754047840833664
5248000,0.047530241310596466
5249024,0.047520000487565994
5250048,0.04750975966453552
5251072,0.04749951884150505
5252096,0.04748928174376488
5253120,0.047479040920734406
5254144,0.047468800097703934
5255168,0.04745855927467346
5256192,0.04744831845164299
5257216,0.04743808135390282
5258240,0.047427840530872345
5259264,0.04741759970784187
5260288,0.0474073588848114
5261312,0.04739712178707123
5262336,0.047386880964040756
5263360,0.047376640141010284
5264384,0.04736639931797981
5265408,0.04735615849494934
5266432,0.04734592139720917
5267456,0.047335680574178696
5268480,0.047325439751148224
5269504,0.04731519892811775
5270528,0.04730496183037758
5271552,0.04729472100734711
5272576,0.047284480184316635
5273600,0.04727423936128616
5274624,0.04726399853825569
5275648,0.04725376144051552
5276672,0.047243520617485046
5277696,0.047233279794454575
5278720,0.0472230389714241
5279744,0.04721279814839363
5280768,0.04720256105065346
5281792,0.047192320227622986
5282816,0.047182079404592514
5283840,0.04717183858156204
5284864,0.04716160148382187
5285888,0.0471513606607914
5286912,0.047141119837760925
5287936,0.047130879014730453
5288960,0.04712063819169998
5289984,0.04711040109395981
5291008,0.04710016027092934
5292032,0.047089919447898865
5293056,0.04707967862486839
5294080,0.04706944152712822
5295104,0.04705920070409775
5296128,0.047048959881067276
5297152,0.047038719058036804
5298176,0.04702847823500633
5299200,0.04701824113726616
5300224,0.04700800031423569
5301248,0.046997759491205215
5302272,0.046987518668174744
5303296,0.04697728157043457
5304320,0.0469670407474041
5305344,0.04695679992437363
5306368,0.046946559101343155
5307392,0.04693631827831268
5308416,0.04692608118057251
5309440,0.04691584035754204
5310464,0.046905599534511566
5311488,0.046895358711481094
5312512,0.04688512161374092
5313536,0.04687488079071045
5314560,0.04686463996767998
5315584,0.046854399144649506
5316608,0.046844158321619034
5317632,0.04683392122387886
5318656,0.04682368040084839
5319680,0.04681343957781792
5320704,0.046803198754787445
5321728,0.04679296165704727
5322752,0.0467827208340168
5323776,0.04677248001098633
5324800,0.046762239187955856
5325824,0.046751998364925385
5326848,0.04674176126718521
5327872,0.04673152044415474
5328896,0.04672127962112427
5329920,0.046711038798093796
5330944,0.04670080170035362
5331968,0.04669056087732315
5332992,0.04668032005429268
5334016,0.04667007923126221
5335040,0.046659838408231735
5336064,0.04664960131049156
5337088,0.04663936048746109
5338112,0.04662911966443062
5339136,0.046618878841400146
5340160,0.04660864174365997
5341184,0.0465984009206295
5342208,0.04658816009759903
5343232,0.04657791927456856
5344256,0.046567678451538086
5345280,0.04655744135379791
5346304,0.04654720053076744
5347328,0.04653695970773697
5348352,0.0465267188847065
5349376,0.046516481786966324
5350400,0.04650624096393585
5351424,0.04649600014090538
5352448,0.04648575931787491
5353472,0.04647551849484444
5354496,0.04646528139710426
5355520,0.04645504057407379
5356544,0.04644479975104332
5357568,0.04643455892801285
5358592,0.046424321830272675
5359616,0.0464140810072422
5360640,0.04640384018421173
5361664,0.04639359936118126
5362688,0.04638335853815079
5363712,0.046373121440410614
5364736,0.04636288061738014
5365760,0.04635263979434967
5366784,0.0463423989713192
5367808,0.04633215814828873
5368832,0.04632192105054855
5369856,0.04631168022751808
5370880,0.04630143940448761
5371904,0.04629119858145714
5372928,0.046280961483716965
5373952,0.04627072066068649
5374976,0.04626047983765602
5376000,0.04625023901462555
5377024,0.04623999819159508
5378048,0.046229761093854904
5379072,0.04621952027082443
5380096,0.04620927944779396
5381120,0.04619903862476349
5382144,0.046188801527023315
5383168,0.046178560703992844
5384192,0.04616831988096237
5385216,0.0461580790579319
5386240,0.04614783823490143
5387264,0.046137601137161255
5388288,0.04612736031413078
5389312,0.04611711949110031
5390336,0.04610687866806984
5391360,0.046096641570329666
5392384,0.046086400747299194
5393408,0.04607615992426872
5394432,0.04606591910123825
5395456,0.04605567827820778
5396480,0.046045441180467606
5397504,0.046035200357437134
5398528,0.04602495953440666
5399552,0.04601471871137619
5400000,0.04600448161363602
5401600,0.045994240790605545
5402624,0.04598399996757507
5403648,0.0459737591445446
5404672,0.04596351832151413
5405696,0.045953281223773956
5406720,0.045943040400743484
5407744,0.04593279957771301
5408768,0.04592255875468254
5409792,0.04591232165694237
5410816,0.045902080833911896
5411840,0.045891840010881424
5412864,0.04588159918785095
5413888,0.04587135836482048
5414912,0.04586112126708031
5415936,0.045850880444049835
5416960,0.04584063962101936
5417984,0.04583039879798889
5419008,0.04582016170024872
5420032,0.045809920877218246
5421056,0.045799680054187775
5422080,0.0457894392311573
5423104,0.04577919840812683
5424128,0.04576896131038666
5425152,0.045758720487356186
5426176,0.045748479664325714
5427200,0.04573823884129524
5428224,0.04572800174355507
5429248,0.0457177609205246
5430272,0.045707520097494125
5431296,0.045697279274463654
5432320,0.04568703845143318
5433344,0.04567680135369301
5434368,0.04566656053066254
5435392,0.045656319707632065
5436416,0.04564607888460159
5437440,0.04563584178686142
5438464,0.04562560096383095
5439488,0.045615360140800476
5440512,0.045605119317770004
5441536,0.04559487849473953
5442560,0.04558464139699936
5443584,0.04557440057396889
5444608,0.045564159750938416
5445632,0.045553918927907944
5446656,0.04554368183016777
5447680,0.0455334410071373
5448704,0.04552320018410683
5449728,0.045512959361076355
5450752,0.04550271853804588
5451776,0.04549248144030571
5452800,0.04548224061727524
5453824,0.045471999794244766
5454848,0.045461758971214294
5455872,0.04545151814818382
5456896,0.04544128105044365
5457920,0.04543104022741318
5458944,0.045420799404382706
5459968,0.045410558581352234
5460992,0.04540032148361206
5462016,0.04539008066058159
5463040,0.04537983983755112
5464064,0.045369599014520645
5465088,0.04535935819149017
5466112,0.04534912109375
5467136,0.04533888027071953
5468160,0.045328639447689056
5469184,0.045318398624658585
5470208,0.04530816152691841
5471232,0.04529792070388794
5472256,0.04528767988085747
5473280,0.045277439057826996
5474304,0.045267198234796524
5475328,0.04525696113705635
5476352,0.04524672031402588
5477376,0.04523647949099541
5478400,0.045226238667964935
5479424,0.04521600157022476
5480448,0.04520576074719429
5481472,0.04519551992416382
5482496,0.04518527910113335
5483520,0.045175038278102875
5484544,0.0451648011803627
5485568,0.04515456035733223
5486592,0.04514431953430176
5487616,0.045134078711271286
5488640,0.04512384161353111
5489664,0.04511360079050064
5490688,0.04510335996747017
5491712,0.0450931191444397
5492736,0.045082878321409225
5493760,0.04507264122366905
5494784,0.04506240040063858
5495808,0.04505215957760811
5496832,0.04504191875457764
5497856,0.04503168165683746
5498880,0.04502144083380699
5499904,0.04501120001077652
5500928,0.04500095918774605
5501952,0.044990718364715576
5502976,0.0449804812669754
5504000,0.04497024044394493
5505024,0.04495999962091446
5506048,0.04494975879788399
5507072,0.044939521700143814
5508096,0.04492928087711334
5509120,0.04491904005408287
5510144,0.0449087992310524
5511168,0.04489855840802193
5512192,0.044888321310281754
5513216,0.04487808048725128
5514240,0.04486783966422081
5515264,0.04485759884119034
5516288,0.044847361743450165
5517312,0.04483712092041969
5518336,0.04482688009738922
5519360,0.04481663927435875
5520384,0.04480639845132828
5521408,0.044796161353588104
5522432,0.04478592053055763
5523456,0.04477567970752716
5524480,0.04476543888449669
5525504,0.044755201786756516
5526528,0.044744960963726044
5527552,0.04473472014069557
5528576,0.0447244793176651
5529600,0.04471423849463463
5530624,0.044704001396894455
5531648,0.04469376057386398
5532672,0.04468351975083351
5533696,0.04467327892780304
5534720,0.044663041830062866
5535744,0.044652801007032394
5536768,0.04464256018400192
5537792,0.04463231936097145
5538816,0.04462207853794098
5539840,0.044611841440200806
5540864,0.044601600617170334
5541888,0.04459135979413986
5542912,0.04458111897110939
5543936,0.04457087814807892
5544960,0.044560641050338745
5545984,0.04455040022730827
5547008,0.0445401594042778
5548032,0.04452991858124733
5549056,0.044519681483507156
5550080,0.044509440660476685
5551104,0.04449919983744621
5552128,0.04448895901441574
5553152,0.04447871819138527
5554176,0.044468481093645096
5555200,0.044458240270614624
5556224,0.04444799944758415
5557248,0.04443775862455368
5558272,0.04442752152681351
5559296,0.044417280703783035
5560320,0.044407039880752563
5561344,0.04439679905772209
5562368,0.04438655823469162
5563392,0.04437632113695145
5564416,0.044366080313920975
5565440,0.0443558394908905
5566464,0.04434559866786003
5567488,0.04433536157011986
5568512,0.044325120747089386
5569536,0.044314879924058914
5570560,0.04430463910102844
5571584,0.04429439827799797
5572608,0.0442841611802578
5573632,0.044273920357227325
5574656,0.044263679534196854
5575680,0.04425343871116638
5576704,0.04424320161342621
5577728,0.04423296079039574
5578752,0.044222719967365265
5579776,0.04421247914433479
5580800,0.04420223832130432
5581824,0.04419200122356415
5582848,0.044181760400533676
5583872,0.044171519577503204
5584896,0.04416127875447273
5585920,0.04415104165673256
5586944,0.04414080083370209
5587968,0.044130560010671616
5588992,0.044120319187641144
5590016,0.04411007836461067
5591040,0.0440998412668705
5592064,0.04408960044384003
5593088,0.044079359620809555
5594112,0.04406911879777908
5595136,0.04405888170003891
5596160,0.04404864087700844
5597184,0.044038400053977966
5598208,0.044028159230947495
5599232,0.04401791840791702
5600000,0.04400768131017685
5601280,0.04399744048714638
5602304,0.043987199664115906
5603328,0.043976958841085434
5604352,0.04396672174334526
5605376,0.04395648092031479
5606400,0.04394624009728432
5607424,0.043935999274253845
5608448,0.04392575845122337
5609472,0.0439155213534832
5610496,0.04390528053045273
5611520,0.043895039707422256
5612544,0.043884798884391785
5613568,0.04387456178665161
5614592,0.04386432096362114
5615616,0.04385408014059067
5616640,0.043843839317560196
5617664,0.043833598494529724
5618688,0.04382336139678955
5619712,0.04381312057375908
5620736,0.04380287975072861
5621760,0.043792638927698135
5622784,0.04378240182995796
5623808,0.04377216100692749
5624832,0.04376192018389702
5625856,0.04375167936086655
5626880,0.043741438537836075
5627904,0.0437312014400959
5628928,0.04372096061706543
5629952,0.04371071979403496
5630976,0.043700478971004486
5632000,0.043690238147974014
5633024,0.04368000105023384
5634048,0.04366976022720337
5635072,0.0436595194041729
5636096,0.043649278581142426
5637120,0.04363904148340225
5638144,0.04362880066037178
5639168,0.04361855983734131
5640192,0.04360831901431084
5641216,0.043598078191280365
5642240,0.04358784109354019
5643264,0.04357760027050972
5644288,0.04356735944747925
5645312,0.043557118624448776
5646336,0.0435468815267086
5647360,0.04353664070367813
5648384,0.04352639988064766
5649408,0.04351615905761719
5650432,0.043505918234586716
5651456,0.04349568113684654
5652480,0.04348544031381607
5653504,0.0434751994907856
5654528,0.04346495866775513
5655552,0.043454721570014954
5656576,0.04344448074698448
5657600,0.04343423992395401
5658624,0.04342399910092354
5659648,0.043413758277893066
5660672,0.04340352118015289
5661696,0.04339328035712242
5662720,0.04338303953409195
5663744,0.04337279871106148
5664768,0.043362561613321304
5665792,0.04335232079029083
5666816,0.04334207996726036
5667840,0.04333183914422989
5668864,0.04332159832119942
5669888,0.043311361223459244
5670912,0.04330112040042877
5671936,0.0432908795773983
5672960,0.04328063875436783
5673984,0.043270401656627655
5675008,0.04326016083359718
5676032,0.04324992001056671
5677056,0.04323967918753624
5678080,0.04322943836450577
5679104,0.043219201266765594
5680128,0.04320896044373512
5681152,0.04319871962070465
5682176,0.04318847879767418
5683200,0.043178241699934006
5684224,0.043168000876903534
5685248,0.04315776005387306
5686272,0.04314751923084259
5687296,0.04313727840781212
5688320,0.043127041310071945
5689344,0.04311680048704147
5690368,0.043106559664011
5691392,0.04309631884098053
5692416,0.043086081743240356
5693440,0.043075840920209885
5694464,0.04306560009717941
5695488,0.04305535927414894
5696512,0.04304511845111847
5697536,0.043034881353378296
5698560,0.043024640530347824
5699584,0.04301439970731735
5700608,0.04300415888428688
5701632,0.04299392178654671
5702656,0.042983680963516235
5703680,0.042973440140485764
5704704,0.04296319931745529
5705728,0.04295295849442482
5706752,0.04294272139668465
5707776,0.042932480573654175
5708800,0.0429222397506237
5709824,0.04291199892759323
5710848,0.04290176182985306
5711872,0.042891521006822586
5712896,0.042881280183792114
5713920,0.04287103936076164
5714944,0.04286079853773117
5715968,0.042850561439991
5716992,0.042840320616960526
5718016,0.042830079793930054
5719040,0.04281983897089958
5720064,0.04280959814786911
5721088,0.04279936105012894
5722112,0.042789120227098465
5723136,0.04277887940406799
5724160,0.04276863858103752
5725184,0.04275840148329735
5726208,0.042748160660266876
5727232,0.042737919837236404
5728256,0.04272767901420593
5729280,0.04271743819117546
5730304,0.04270720109343529
5731328,0.042696960270404816
5732352,0.042686719447374344
5733376,0.04267647862434387
5734400,0.0426662415266037
5735424,0.04265600070357323
5736448,0.042645759880542755
5737472,0.04263551905751228
5738496,0.04262527823448181
5739520,0.04261504113674164
5740544,0.042604800313711166
5741568,0.042594559490680695
5742592,0.04258431866765022
5743616,0.04257408156991005
5744640,0.04256384074687958
5745664,0.042553599923849106
5746688,0.042543359100818634
5747712,0.04253311827778816
5748736,0.04252288118004799
5749760,0.04251264035701752
5750784,0.042502399533987045
5751808,0.042492158710956573
5752832,0.0424819216132164
5753856,0.04247168079018593
5754880,0.04246143996715546
5755904,0.042451199144124985
5756928,0.04244095832109451
5757952,0.04243072122335434
5758976,0.04242048040032387
5760000,0.042410239577293396
5761024,0.042399998754262924
5762048,0.04238976165652275
5763072,0.04237952083349228
5764096,0.04236928001046181
5765120,0.042359039187431335
5766144,0.042348798364400864
5767168,0.04233856126666069
5768192,0.04232832044363022
5769216,0.04231807962059975
5770240,0.042307838797569275
5771264,0.0422976016998291
5772288,0.04228736087679863
5773312,0.04227712005376816
5774336,0.042266879230737686
5775360,0.042256638407707214
5776384,0.04224640130996704
5777408,0.04223616048693657
5778432,0.0422259196639061
5779456,0.042215678840875626
5780480,0.04220544174313545
5781504,0.04219520092010498
5782528,0.04218496009707451
5783552,0.04217471927404404
5784576,0.042164478451013565
5785600,0.04215424135327339
5786624,0.04214400053024292
5787648,0.04213375970721245
5788672,0.042123518884181976
5789696,0.0421132817864418
5790720,0.04210304096341133
5791744,0.04209280014038086
5792768,0.04208255931735039
5793792,0.042072318494319916
5794816,0.04206208139657974
5795840,0.04205184057354927
5796864,0.0420415997505188
5797888,0.04203135892748833
5798912,0.042021121829748154
5799936,0.04201088100671768
5800000,0.04200064018368721
5801984,0.04199039936065674
5803008,0.041980158537626266
5804032,0.04196992143988609
5805056,0.04195968061685562
5806080,0.04194943979382515
5807104,0.04193919897079468
5808128,0.041928958147764206
5809152,0.04191872105002403
5810176,0.04190848022699356
5811200,0.04189823940396309
5812224,0.04188799858093262
5813248,0.041877761483192444
5814272,0.04186752066016197
5815296,0.0418572798371315
5816320,0.04184703901410103
5817344,0.04183679819107056
5818368,0.04182656109333038
5819392,0.04181632027029991
5820416,0.04180607944726944
5821440,0.04179583862423897
5822464,0.041785601526498795
5823488,0.04177536070346832
5824512,0.04176511988043785
5825536,0.04175487905740738
5826560,0.04174463823437691
5827584,0.041734401136636734
5828608,0.04172416031360626
5829632,0.04171391949057579
5830656,0.04170367866754532
5831680,0.041693441569805145
5832704,0.04168320074677467
5833728,0.0416729599237442
5834752,0.04166271910071373
5835776,0.04165247827768326
5836800,0.041642241179943085
5837824,0.04163200035691261
5838848,0.04162175953388214
5839872,0.04161151871085167
5840896,0.041601281613111496
5841920,0.041591040790081024
5842944,0.04158079996705055
5843968,0.04157055914402008
5844992,0.04156031832098961
5846016,0.041550081223249435
5847040,0.041539840400218964
5848064,0.04152959957718849
5849088,0.04151935875415802
5850112,0.04150912165641785
5851136,0.041498880833387375
5852160,0.0414886400103569
5853184,0.04147839918732643
5854208,0.04146815836429596
5855232,0.041457921266555786
5856256,0.041447680443525314
5857280,0.04143743962049484
5858304,0.04142719879746437
5859328,0.0414169616997242
5860352,0.041406720876693726
5861376,0.041396480053663254
5862400,0.04138623923063278
5863424,0.04137599840760231
5864448,0.04136576130986214
5865472,0.041355520486831665
5866496,0.04134527966380119
5867520,0.04133503884077072
5868544,0.04132480174303055
5869568,0.041314560920000076
5870592,0.041304320096969604
5871616,0.04129407927393913
5872640,0.04128383845090866
5873664,0.04127360135316849
5874688,0.041263360530138016
5875712,0.041253119707107544
5876736,0.04124287888407707
5877760,0.0412326417863369
5878784,0.04122240096330643
5879808,0.041212160140275955
5880832,0.04120191931724548
5881856,0.04119167849421501
5882880,0.04118144139647484
5883904,0.041171200573444366
5884928,0.041160959750413895
5885952,0.04115071892738342
5886976,0.04114048182964325
5888000,0.04113024100661278
5889024,0.041120000183582306
5890048,0.041109759360551834
5891072,0.04109951853752136
5892096,0.04108928143978119
5893120,0.04107904061675072
5894144,0.041068799793720245
5895168,0.041058558970689774
5896192,0.0410483181476593
5897216,0.04103808104991913
5898240,0.04102784022688866
5899264,0.041017599403858185
5900288,0.04100735858082771
5901312,0.04099712148308754
5902336,0.04098688066005707
5903360,0.040976639837026596
5904384,0.040966399013996124
5905408,0.04095615819096565
5906432,0.04094592109322548
5907456,0.04093568027019501
5908480,0.040925439447164536
5909504,0.040915198624134064
5910528,0.04090496152639389
5911552,0.04089472070336342
5912576,0.04088447988033295
5913600,0.040874239057302475
5914624,0.040863998234272
5915648,0.04085376113653183
5916672,0.04084352031350136
5917696,0.040833279490470886
5918720,0.040823038667440414
5919744,0.04081280156970024
5920768,0.04080256074666977
5921792,0.0407923199236393
5922816,0.040782079100608826
5923840,0.040771838277578354
5924864,0.04076160117983818
5925888,0.04075136035680771
5926912,0.04074111953377724
5927936,0.040730878710746765
5928960,0.04072064161300659
5929984,0.04071040078997612
5931008,0.04070015996694565
5932032,0.040689919143915176
5933056,0.040679678320884705
5934080,0.04066944122314453
5935104,0.04065920040011406
5936128,0.04064895957708359
5937152,0.040638718754053116
5938176,0.04062848165631294
5939200,0.04061824083328247
5940224,0.040608000010252
5941248,0.04059775918722153
5942272,0.040587518364191055
5943296,0.04057728126645088
5944320,0.04056704044342041
5945344,0.04055679962038994
5946368,0.04054655879735947
5947392,0.04053632169961929
5948416,0.04052608087658882
5949440,0.04051584005355835
5950464,0.04050559923052788
5951488,0.040495358407497406
5952512,0.04048512130975723
